f000001,0.000,5.800,"Gentlemen, a lot of people been waiting for this night, so let’s get going."
f000002,5.800,9.000,"Our first subject is the Supreme Court."
f000003,9.000,17.880,"President Trump, you nominated Amy Coney Barrett over the weekend to succeed the late Ruth Bader Ginsburg on the Court."
f000004,17.880,25.480,"You say the Constitution is clear about your obligation and the Senate’s to consider a nominee to the Court."
f000005,25.480,35.000,"Vice President Biden, you say that this is an effort by the President and Republicans to jam through on an appointment in what you call an abuse of power."
f000006,35.000,42.080,"My first question to both of you tonight, why are you right in the argument you make and your opponent wrong?"
f000007,42.080,47.160,"And where do you think a Justice Barrett would take the court?"
f000008,47.160,50.280,"President Trump, in this first segment, you go first."
f000009,50.280,51.240,"Two minutes."
f000010,51.240,52.280,"Thank you very much, Chris."
f000011,52.280,53.480,"I will tell you very simply."
f000012,53.480,55.200,"We won the election."
f000013,55.200,57.360,"Elections have consequences."
f000014,57.360,64.880,"We have the Senate, we have the White House, and we have a phenomenal nominee respected by all."
f000015,64.880,68.640,"Top, top academic, good in every way."
f000016,68.640,70.000,"Good in every way."
f000017,70.000,76.560,"In fact, some of her biggest endorsers are very liberal people from Notre Dame and other places."
f000018,76.560,78.360,"So I think she’s going to be fantastic."
f000019,78.360,80.160,"We have plenty of time."
f000020,80.160,82.440,"Even if we did it after the election itself."
f000021,82.440,85.160,"I have a lot of time after the election, as you know."
f000022,85.160,87.680,"So I think that she will be outstanding."
f000023,87.680,92.440,"She’s going to be as good as anybody that has served on that court."
f000024,92.440,93.280,"We really feel that."
f000025,93.280,99.400,"We have a professor at Notre Dame, highly respected by all, said she’s the single greatest student he’s ever had."
f000026,99.400,102.760,"He’s been a professor for a long time at a great school."
f000027,102.760,110.800,"And we won the election and therefore we have the right to choose her, and very few people knowingly would say otherwise."
f000028,110.800,113.960,"And by the way, the Democrats, they wouldn’t even think about not doing it."
f000029,113.960,116.720,"The only difference is they’d try and do it faster."
f000030,116.720,118.720,"There’s no way they would give it up."
f000031,118.720,124.440,"They had Merrick Garland, but the problem is they didn’t have the election so they were stopped."
f000032,124.440,127.080,"And probably that would happen in reverse, also."
f000033,127.080,128.880,"Definitely would happen in reverse."
f000034,128.880,131.360,"So we won the election and we have the right to do it, Chris."
f000035,131.360,134.360,"President Trump, thank you."
f000036,134.360,136.400,"Same question to you, Vice President Biden."
f000037,136.400,138.240,"You have two minutes."
f000038,138.240,144.400,"Well, first of all, thank you for doing this and looking forward to this, Mr. President."
f000039,144.400,145.800,"Thank you, Joe."
f000040,145.800,158.520,"The American people have a right to have a say in who the Supreme Court nominee is and that say occurs when they vote for United States Senators and when they vote for the President of United States."
f000041,158.520,163.040,"They’re not going to get that chance now because we’re in the middle of an election already."
f000042,163.040,164.360,"The election has already started."
f000043,164.360,170.920,"Tens of thousands of people already voted and so the thing that should happen is we should wait."
f000044,170.920,181.360,"We should wait and see what the outcome of this election is because that’s the only way the American people get to express their view is by who they elect as President and who they elect as Vice President."
f000045,181.360,187.520,"Now, what’s at stake here is the President’s made it clear, he wants to get rid of the Affordable Care Act."
f000046,187.520,191.920,"He’s been running on that, he ran on that and he’s been governing on that."
f000047,191.920,206.920,"He’s in the Supreme Court right now trying to get rid of the Affordable Care Act, which will strip 20 million people from having health insurance now, if it goes into court."
f000048,206.920,212.880,"And the justice, I’m not opposed to the justice, she seems like a very fine person."
f000049,212.880,220.160,"But she’s written, before she went in the bench, which is her right, that she thinks that the Affordable Care Act is not Constitutional."
f000050,220.160,224.000,"The other thing that’s on the court, and if it’s struck down, what happens?"
f000051,224.000,226.200,"Women’s rights are fundamentally changed."
f000052,226.200,232.880,"Once again, a woman could pay more money because she has a pre-existing condition of pregnancy."
f000053,232.880,238.240,"They’re able to charge women more for the same exact procedure a man gets."
f000054,238.240,248.160,"And that ended when we, in fact, passed the Affordable Care Act, and there’s a hundred million people who have pre-existing conditions and they’ll be taken away as well."
f000055,248.160,251.560,"Those pre-existing conditions, insurance companies are going to love this."
f000056,251.560,256.320,"And so it’s just not appropriate to do this before this election."
f000057,256.320,261.800,"If he wins the election and the Senate is Republican, then he goes forward."
f000058,261.800,263.400,"If not, we should wait until February."
f000059,263.400,267.000,"There aren’t a hundred million people with pre-existing conditions."
f000060,267.000,271.760,"As far as a say is concerned, the people already had their say."
f000061,271.760,285.520,"Okay, Justice Ginsburg said very powerfully, very strongly, at some point 10 years ago or so, she said a President and the Senate is elected for a period of time, but a President is elected for four years."
f000062,285.520,286.720,"We’re not elected for three years."
f000063,286.720,288.600,"I’m not elected for three years."
f000064,288.600,290.560,"So we have the Senate, we have a President-"
f000065,290.560,291.920,"He’s elected to the next election."
f000066,291.920,297.000,"During that period of time, during that period of time, we have an opening."
f000067,297.000,298.320,"I’m not elected for three years."
f000068,298.320,299.960,"I’m elected for four years."
f000069,299.960,302.280,"Joe, the hundred million people is totally wrong."
f000070,302.280,305.560,"I don’t know where you got that number."
f000071,305.560,313.040,"The bigger problem that you have is that you’re going to extinguish 180 million people with their private health care, that they’re very happy this."
f000072,313.040,314.480,"That’s simply not true."
f000073,314.480,316.200,"Well, you’re certainly going to socialist."
f000074,316.200,317.680,"You’re going to socialist-"
f000075,317.680,320.080,"Gentlemen, we’re now into open discussion."
f000076,320.080,321.200,"Open discussion."
f000077,321.200,322.400,"Open discussion, yes, I agree."
f000078,322.400,323.320,"Go ahead, Vice President."
f000079,323.320,327.480,"Number one, he knows what I proposed."
f000080,327.480,332.640,"What I proposed is that we expand Obamacare and we increase it."
f000081,332.640,334.480,"We do not wipe any."
f000082,334.480,344.360,"And one of the big debates we had with 23 of my colleagues trying to win the nomination that I won, were saying that Biden wanted to allow people to have private insurance still."
f000083,344.360,345.520,"They can."
f000084,345.520,346.520,"They do."
f000085,346.520,347.920,"They will under my proposal."
f000086,347.920,350.240,"That’s not what you’ve said and it’s not what your party is saying."
f000087,350.240,351.200,"That is simply a lie."
f000088,351.200,351.840,"Your party doesn’t say it."
f000089,351.840,355.480,"Your party wants to go socialist medicine and socialist healthcare."
f000090,355.480,356.000,"The party is me."
f000091,356.000,357.440,"Right now, I am the Democratic Party."
f000092,357.440,358.360,"And they’re going to dominate you, Joe."
f000093,358.360,359.000,"You know that."
f000094,359.000,361.400,"I am the Democratic Party right now."
f000095,361.400,361.840,"Not according to Harris."
f000096,361.840,367.160,"The platform of the Democratic Party is what I, in fact, approved of, what I approved of."
f000097,367.160,368.960,"Now, here’s the deal."
f000098,368.960,374.160,"The deal is that it’s going to wipe out pre-existing conditions."
f000099,374.160,381.520,"And, by the way, the 200,000 people that have died on his watch, how many of those have survived?"
f000100,381.520,384.480,"Well, there’s seven million people that contracted COVID."
f000101,384.480,388.880,"What does it mean for them going forward if you strike down the Affordable Care Act?"
f000102,388.880,395.160,"Joe, you’ve had 308,000 military people dying because you couldn’t provide them proper healthcare in the military."
f000103,395.160,396.120,"So don’t tell me about this."
f000104,396.120,397.360,"I’m happy to talk about this."
f000105,397.360,403.280,"And if you were here, it wouldn’t be 200, it would be two million people because you were very late on the draw."
f000106,403.280,406.520,"You didn’t want me to ban China, which was heavily infected."
f000107,406.520,409.400,"You didn’t want me to ban Europe."
f000108,409.400,411.200,"All right, gentlemen, Mr. President."
f000109,411.200,413.240,"You would have been much later, Joe, much later."
f000110,413.240,413.520,"Mr. President."
f000111,413.520,414.920,"We’re talking about two million people."
f000112,414.920,416.720,"You’re not going to be able to shut him up."
f000113,416.720,422.000,"Mr. President, as the moderator, we are going to talk about COVID in the next segment."
f000114,422.000,422.120,"But go ahead."
f000115,422.120,422.840,"Let me finish."
f000116,422.840,426.480,"The point is that the President also is opposed to Roe V. Wade."
f000117,426.480,433.080,"That’s on the ballot as well and the court, in the court, and so that’s also at stake right now."
f000118,433.080,434.560,"And so the election is all-"
f000119,434.560,435.640,"You don’t know what’s on the ballot."
f000120,435.640,438.040,"Why is it on the ballot?"
f000121,438.040,439.200,"Why is it on the ballot?"
f000122,439.200,440.160,"It’s not on the ballot."
f000123,440.160,441.000,"It’s on the ballot in the court."
f000124,441.000,442.360,"I don’t think so."
f000125,442.360,442.720,"In the court."
f000126,442.720,444.520,"There’s nothing happening there."
f000127,444.520,446.920,"Donald would you just be quiet for a minute."
f000128,446.920,448.920,"You don’t know her view on Roe V. Wade?"
f000129,448.920,449.880,"You don’t know here view."
f000130,449.880,450.640,"Well, all right."
f000131,450.640,451.120,"All right."
f000132,451.120,451.880,"Let’s talk."
f000133,451.880,455.480,"We’ve got a lot to unpack here, gentlemen."
f000134,455.480,457.240,"We’ve got a lot of time."
f000135,457.240,460.640,"On healthcare, and then we’ll come back to Roe V. Wade."
f000136,460.640,461.120,"All right."
f000137,461.120,474.520,"Mr. President, the Supreme Court will hear a case a week after the election in which the Trump Administration, along with 18 state Attorney Generals are seeking to overturn Obamacare, to end Obamacare."
f000138,474.520,475.120,"That’s right."
f000139,475.120,476.200,"You have spent the last week-"
f000140,476.200,478.240,"Because they want to give good healthcare."
f000141,478.240,479.800,"If I may ask my question, sir."
f000142,479.800,480.880,"Good healthcare."
f000143,480.880,492.280,"Over the last four years, you have promised to repeal and replace Obamacare, but you have never in these four years come up with a plan, a comprehensive plan, to replace Obamacare."
f000144,492.280,493.520,"Yes, I have."
f000145,493.520,495.360,"Of course, I have."
f000146,495.360,496.320,"The individual mandate."
f000147,496.320,497.320,"[crosstalk 00:11:26] when I finish I’m going to give an opportunity-"
f000148,497.320,498.120,"Excuse me."
f000149,498.120,501.320,"I got rid of the individual mandate, which was a big chunk of Obamacare."
f000150,501.320,502.120,"That’s not a comprehensive place."
f000151,502.120,503.200,"That is absolutely a big thing."
f000152,503.200,504.760,"That was the worst part of Obamacare."
f000153,504.760,505.320,"I didn’t ask, sir."
f000154,505.320,506.960,"Chris, that was the worst part of Obamacare."
f000155,506.960,507.680,"You’re debating him not me."
f000156,507.680,509.480,"Let me ask my question."
f000157,509.480,510.560,"Well, I’ll ask Joe."
f000158,510.560,513.760,"The individual mandate was the most unpopular aspect of Obamacare."
f000159,513.760,514.040,"Mr. President."
f000160,514.040,514.440,"I got rid of it."
f000161,514.440,514.920,"And we will protect people."
f000162,514.920,521.480,"Mr. President, I’m the moderator of this debate and I would like you to let me ask my question and then you can answer."
f000163,521.480,521.680,"Go ahead."
f000164,521.680,541.520,"You, in the course of these four years, have never come up with a comprehensive plan to replace Obamacare, and just this last Thursday you signed a largely symbolic Executive Order to protect people with pre-existing conditions five days before this debate."
f000165,541.520,545.160,"So my question, sir, is what is the Trump healthcare plan?"
f000166,545.160,548.200,"Well, first of all, I guess I’m debating you, not him, but that’s okay."
f000167,548.200,548.800,"I’m not surprised."
f000168,548.800,550.520,"Let me just tell you something."
f000169,550.520,552.120,"There’s nothing symbolic."
f000170,552.120,554.000,"I’m cutting drug prices."
f000171,554.000,559.040,"I’m going with Favored Nations, which no President has the courage to do because you’re going against big pharma."
f000172,559.040,562.760,"Drug prices will be coming down 80 or 90%."
f000173,562.760,567.200,"You could have done it during your 47 year period in government, but you didn’t do it."
f000174,567.200,567.920,"Nobody’s done it."
f000175,567.920,569.080,"So we’re cutting healthcare."
f000176,569.080,570.960,"What about pre-existing conditions?"
f000177,570.960,572.200,"All of the things that we’ve done."
f000178,572.200,572.880,"He has not done healthcare."
f000179,572.880,573.800,"I’ll give you an example."
f000180,573.800,577.400,"Insulin, it was destroying families, destroying people, the cost."
f000181,577.400,581.800,"I’m getting it for so cheap it’s like water, you want to know the truth."
f000182,581.800,582.680,"So cheap."
f000183,582.680,585.080,"Take a look at all of the drugs that what we’re doing."
f000184,585.080,592.920,"Prescription drug prices, we’re going to allow our Governors now to go to other countries to buy drugs because when they paid just a tiny fraction of what we do."
f000185,592.920,594.600,"Okay, like I say, this is open discussion."
f000186,594.600,595.920,"This is big stuff."
f000187,595.920,597.240,"Sir, you’ll be happy."
f000188,597.240,606.000,"I’m about to pick up on one of your points to ask the Vice President, which is, he points out that you would like to add a public option to Obamacare."
f000189,606.000,606.480,"Yes."
f000190,606.480,612.760,"And the argument that he makes and other Republicans make is that that is going to end private insurance."
f000191,612.760,613.600,"It is not."
f000192,613.600,616.200,"If I start asking the question."
f000193,616.200,618.440,"That’s not what your party says, by the way."
f000194,618.440,621.960,"And it will end private insurance and create a government takeover of health."
f000195,621.960,622.680,"It does not."
f000196,622.680,633.680,"It’s only for those people who are so poor they qualify for Medicaid they can get that free in most States, except Governors who want to deny people who are poor Medicaid."
f000197,633.680,641.160,"Anyone who qualifies for Medicaid would automatically be enrolled in the public option."
f000198,641.160,645.520,"The vast majority of the American people would still not be in that option."
f000199,645.520,646.080,"Number one."
f000200,646.080,646.600,"Number two."
f000201,646.600,652.120,"Joe, you agreed with Bernie Sanders, who’s far left, on the manifesto, we call it."
f000202,652.120,654.080,"And that gives you socialized medicine."
f000203,654.080,654.840,"Look, hey."
f000204,654.840,655.480,"Are you saying you didn’t agree?"
f000205,655.480,656.280,"I’m not going to listen to him."
f000206,656.280,659.000,"The fact of the matter is I beat Bernie Sanders."
f000207,659.000,659.400,"Not by much."
f000208,659.400,660.680,"I beat him by a whole hell of a lot."
f000209,660.680,662.040,"Not by much."
f000210,662.040,664.320,"I’m here standing facing you, old buddy."
f000211,664.320,666.520,"If Pocahontas would have left two days early you would have lost every primary."
f000212,666.520,667.600,"All he knows how to do-"
f000213,667.600,669.440,"On Super Tuesday, you got very lucky."
f000214,669.440,669.960,"Look he’s the deal."
f000215,669.960,671.040,"I got very lucky."
f000216,671.040,672.240,"I’m going to get very lucky tonight as well."
f000217,672.240,672.760,"With what?"
f000218,672.760,674.760,"And tonight I’m going to make sure."
f000219,674.760,674.960,"With what?"
f000220,674.960,677.120,"Because here’s the deal, here’s the deal."
f000221,677.120,680.640,"The fact is that everything he’s saying so far is simply a lie."
f000222,680.640,682.320,"I’m not here to call out his lies."
f000223,682.320,683.640,"Everybody knows he’s a liar."
f000224,683.640,684.760,"But you agree."
f000225,684.760,686.920,"Joe, you’re the liar."
f000226,686.920,690.120,"You graduated last in your class not first in your class."
f000227,690.120,691.480,"God, I want to make sure-"
f000228,691.480,693.320,"Mr. President, can you let him finish, sir?"
f000229,693.320,694.560,"No, he doesn’t know how to do that."
f000230,694.560,695.600,"You’d be surprised."
f000231,695.600,696.840,"You’d be surprised."
f000232,696.840,697.880,"Go ahead, Joe."
f000233,697.880,700.560,"The wrong guy, the wrong night, at the wrong time."
f000234,700.560,704.480,"Listen, you agreed with Bernie Sanders and the manifesto."
f000235,704.480,706.240,"There is no manifesto, number one."
f000236,706.240,707.560,"Please let him speak, Mr. President."
f000237,707.560,707.960,"Number two."
f000238,707.960,708.800,"He just lost the left."
f000239,708.800,710.440,"Number two."
f000240,710.440,711.840,"You just lost the left."
f000241,711.840,722.880,"You agreed with Bernie Sanders on a plan that you absolutely agreed to and under that plan [crosstalk 00:15:10], they call it socialized medicine."
f000242,722.880,723.160,"Mr. President."
f000243,723.160,729.000,"I’ll tell you what, he is not for any help for people needing healthcare."
f000244,729.000,730.520,"Who is, Bernie?"
f000245,730.520,738.800,"Because he, in fact, already has costs 10 million people their healthcare that they had from their employers because of his recession."
f000246,738.800,739.640,"Number one."
f000247,739.640,746.240,"Number two, there are 20 million people getting healthcare through Obamacare now that he wants to take it away."
f000248,746.240,749.600,"He won’t ever look you in the eye and say that’s what he wants to do."
f000249,749.600,750.120,"Take it away."
f000250,750.120,754.400,"No, I want to give them better healthcare at a much lower price, because Obamacare is no good."
f000251,754.400,755.400,"He doesn’t know how."
f000252,755.400,756.680,"He doesn’t know how to do that."
f000253,756.680,757.400,"I’ve already fixed it."
f000254,757.400,758.760,"He has never offered a plan."
f000255,758.760,759.880,"We’ve already fixed it to an extent."
f000256,759.880,764.280,"Obamacare, as you might know but probably don’t, Obamacare is no good."
f000257,764.280,766.920,"Gentlemen, you realize if you’re both speaking at the same time."
f000258,766.920,767.720,"Let the President."
f000259,767.720,768.400,"Go ahead, sir."
f000260,768.400,769.840,"Obamacare is no good."
f000261,769.840,772.680,"We made it better and I had a choice to make very early on."
f000262,772.680,774.800,"We took away the individual mandate."
f000263,774.800,778.600,"We guaranteed pre-existing conditions, but took away the individual mandate."
f000264,778.600,781.040,"Listen, this is the way it is."
f000265,781.040,789.760,"And that destroyed … They shouldn’t even call it Obamacare, then I had a choice to make, do I let my people run it really well or badly?"
f000266,789.760,792.560,"If I run it badly, they’ll probably blame him, but they’ll blame me."
f000267,792.560,794.080,"But more importantly, I want to help people."
f000268,794.080,794.560,"Okay."
f000269,794.560,798.400,"I said, “You’ve got to run it so well.” And I just had a meeting with them."
f000270,798.400,803.320,"They said the problem is, no matter how well you run Obamacare, it’s a disaster."
f000271,803.320,804.600,"It’s too expensive."
f000272,804.600,807.040,"Premiums are too high, that it doesn’t work."
f000273,807.040,809.320,"So we do want to get rid of it."
f000274,809.320,811.240,"Chris, we want to get rid of that and give something that’s cheaper and better."
f000275,811.240,813.160,"I understand that, sir."
f000276,813.160,814.280,"But I have to give you roughly equal time."
f000277,814.280,814.880,"Go ahead."
f000278,814.880,816.840,"Please let the Vice President talk, sir."
f000279,816.840,816.880,"Good."
f000280,816.880,819.840,"He has no plan for healthcare."
f000281,819.840,821.200,"Of course, we do."
f000282,821.200,821.960,"Please."
f000283,821.960,824.600,"He sends out wishful thinking."
f000284,824.600,827.120,"He has Executive Orders that have no power."
f000285,827.120,829.200,"He hasn’t lowered drug costs for anybody."
f000286,829.200,832.240,"He’s been promising a healthcare plan since he got elected."
f000287,832.240,835.640,"He has none, like almost everything else he talks about."
f000288,835.640,837.800,"He does not have a plan."
f000289,837.800,839.320,"He doesn’t have a plan."
f000290,839.320,842.680,"And the fact is this man doesn’t know what he’s talking about."
f000291,842.680,842.720,"[crosstalk 00:17:14]."
f000292,842.720,845.080,"All right, I have one final question for you."
f000293,845.080,845.720,"Sure."
f000294,845.720,864.400,"Mr. Vice President, if Senate Republicans, we were talking originally about the Supreme Court here, if Senate Republicans go ahead and confirm Justice Barrett there has been talk about ending the filibuster or even packing the court, adding to the nine justices there."
f000295,864.400,866.560,"You call this a distraction by the President."
f000296,866.560,868.720,"But, in fact, it wasn’t brought up by the President."
f000297,868.720,873.040,"It was brought up by some of your Democratic colleagues in the Congress."
f000298,873.040,884.040,"So my question to you is, you have refused in the past to talk about it, are you willing to tell the American tonight whether or not you will support either ending the filibuster or packing the court?"
f000299,884.040,886.640,"Whatever position I take on that, that’ll become the issue."
f000300,886.640,888.720,"The issue is the American people should speak."
f000301,888.720,890.960,"You should go out and vote."
f000302,890.960,892.840,"You’re voting now."
f000303,892.840,896.000,"Vote and let your Senators know strongly how you feel."
f000304,896.000,897.040,"Are you going to pack the court?"
f000305,897.040,897.840,"Vote now."
f000306,897.840,898.960,"Are you going to pack the court?"
f000307,898.960,901.760,"Make sure you, in fact, let people know, your Senators."
f000308,901.760,902.760,"He doesn’t want to answer the question."
f000309,902.760,903.640,"I’m not going to answer the question."
f000310,903.640,904.560,"Why wouldn’t you answer that question?"
f000311,904.560,906.920,"You want to put a lot of new Supreme Court Justices."
f000312,906.920,908.080,"Radical left."
f000313,908.080,909.200,"Will you shut up, man?"
f000314,909.200,910.960,"Listen, who is on your list, Joe?"
f000315,910.960,912.360,"Who’s on your list?"
f000316,912.360,913.480,"Gentlemen, I think we’ve ended this-"
f000317,913.480,914.640,"This is so un-Presidential."
f000318,914.640,915.760,"He’s going to pack the court."
f000319,915.760,917.320,"He is not going to give a list."
f000320,917.320,918.280,"We have ended the segment."
f000321,918.280,920.080,"We’re going to move on to the second segment."
f000322,920.080,923.000,"That was really a productive segment, wasn’t it?"
f000323,923.000,924.840,"Keep yapping, man."
f000324,924.840,926.000,"The people understand, Joe."
f000325,926.000,926.600,"They sure do."
f000326,926.600,928.520,"47 years, you’ve done nothing."
f000327,928.520,929.080,"They’re understand."
f000328,929.080,934.640,"All right, the second subject is COVID-19, which is an awfully serious subject."
f000329,934.640,937.680,"So let’s try to be serious about it."
f000330,937.680,947.080,"We have had more than seven million cases of coronavirus in the United States and more than 200,000 people have died."
f000331,947.080,958.400,"Even after we produce a vaccine, experts say that it could be months or even years before we come back to anything approaching normal."
f000332,958.400,976.880,"My question for both of you is, based on what you have said and done so far, and what you have said you would do starting in 2021, why should the American people trust you more than your opponent to deal with this public health crisis going forward?"
f000333,976.880,980.520,"In this case, the question goes to you first, sir."
f000334,980.520,981.920,"Two minutes, uninterrupted."
f000335,981.920,983.280,"Good luck."
f000336,983.280,985.760,"200,000 dead."
f000337,985.760,989.080,"As you said, over seven million infected in the United States."
f000338,989.080,995.920,"We, in fact, have 4% of the world’s population, 20% of the deaths."
f000339,995.920,1000.240,"40,000 people a day are contracting COVID."
f000340,1000.240,1005.360,"In addition to that, about between 750 and 1000 people a day are dying."
f000341,1005.360,1012.440,"When he was presented with that number, he said, “It is what it is.” Well, it is what it is because you are who you are."
f000342,1012.440,1013.880,"That’s why it is."
f000343,1013.880,1016.640,"The President has no plan."
f000344,1016.640,1018.840,"He hasn’t laid out anything."
f000345,1018.840,1023.320,"He knew all the way back in February how serious this crisis was."
f000346,1023.320,1026.000,"He knew it was a deadly disease."
f000347,1026.000,1027.000,"What did he do?"
